TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,EDU_FNSH_SE,MARR_STTS,FAMILY_MEMB,JOB_NM,JOB_ETC,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM
e001523,11,남,60,6,1,2,4,5,,6,11,3,6,42,42150,41,41820,50,50130,4,4,4,4,4,4,4,4,서울특별시,경기,2인 가족 여행,2023-05-28~2023-05-28,1,2,3,1
e006214,28,여,20,6,2,1,3,2,,2,4,3,2,11,11440,26,26350,28,28260,6,4,2,5,4,4,6,5,인천광역시,서울,2인 여행(가족 외),2023-08-18~2023-08-18,3,1,10,1
e004681,41,남,20,6,1,1,3,2,,4,7,3,3,42,42150,41,41190,11,11500,1,4,4,4,4,4,5,4,경기도,서울,2인 여행(가족 외),2023-07-08~2023-07-09,4,2,7,1
e004602,41,남,20,6,1,1,1,2,,4,,2,5,42,42150,26,26500,41,41820,1,1,1,1,7,1,7,7,경기도,경기,2인 여행(가족 외),2023-07-08~2023-07-08,1,2,3,1
e001534,11,남,20,6,1,1,1,3,,4,,3,3,45,45110,42,42150,50,50110,3,3,2,4,2,3,2,4,서울특별시,인천,2인 여행(가족 외),2023-05-29~2023-05-29,2,3,1,1
e007218,41,여,20,6,1,1,4,2,,4,5,3,3,11,11560,28,28200,50,50110,3,1,1,3,2,6,6,3,경기도,서울,2인 가족 여행,2023-08-12~2023-08-12,7,2,3,1
e008334,41,여,40,6,1,1,4,2,,4,7,3,6,26,26350,42,42150,11,11680,2,4,4,3,2,4,6,7,경기도,서울,나홀로 여행,2023-08-21~2023-08-21,1,8,2,0
e003891,11,여,30,6,1,2,4,3,,4,8,2,3,42,42720,28,28260,26,26350,4,1,1,3,5,5,2,6,서울특별시,경기,자녀 동반 여행,2023-07-01~2023-07-02,3,1,8,3
e001281,11,여,30,6,1,2,2,3,,6,8,2,1,42,42150,50,50130,41,41820,2,1,2,3,4,3,6,7,서울특별시,경기,2인 가족 여행,2023-05-27~2023-05-29,2,7,1,1
e002536,43,여,20,6,1,1,2,3,,4,6,2,1,11,11440,50,50130,26,26410,3,2,3,5,4,3,6,5,충청북도,서울,나홀로 여행,2023-06-27~2023-06-28,1,4,8,0
e003520,41,남,30,6,1,2,3,11,,2,11,2,1,41,41110,47,47170,50,50130,3,2,2,4,6,6,6,5,경기도,경기,자녀 동반 여행,2023-06-24~2023-06-25,1,3,10,2
e010199,11,여,40,6,1,1,1,3,,5,,2,1,41,41830,42,42210,48,48220,2,6,2,2,2,2,2,5,서울특별시,경기,나홀로 여행,2023-08-24~2023-08-24,2,7,8,0
e007976,11,남,40,6,1,2,2,13,,2,2,3,5,42,42170,41,41480,50,50130,2,4,1,3,3,5,6,3,서울특별시,경기,2인 가족 여행,2023-08-24~2023-08-24,2,1,10,1
e004719,11,여,30,7,1,2,3,3,,4,9,2,1,41,41570,28,28110,42,42820,2,6,2,2,2,2,6,6,서울특별시,경기,자녀 동반 여행,2023-07-12~2023-07-12,3,1,5,6
e003285,44,여,20,6,1,1,4,2,,4,5,2,1,50,50130,50,50110,42,42820,2,2,2,3,2,3,2,2,충청남도,경기,2인 여행(가족 외),2023-06-25~2023-06-26,9,3,2,1
e010921,28,여,20,5,1,1,2,2,,5,9,1,1,11,11440,41,41280,28,28185,4,2,2,2,4,3,6,6,인천광역시,경기,2인 여행(가족 외),2023-08-26~2023-08-26,5,7,3,1
e002557,30,남,60,6,1,2,2,8,,4,5,2,3,44,44150,48,48870,41,41670,4,4,4,4,5,4,3,4,대전광역시,서울,2인 가족 여행,2023-06-24~2023-06-25,7,9,8,1
e002622,41,남,30,6,1,1,4,6,,5,8,2,1,28,28110,42,42210,26,26350,5,2,2,5,3,4,3,5,경기도,경기,3인 이상 여행(가족 외),2023-06-17~2023-06-18,1,3,4,3
e000700,41,여,20,6,1,1,1,2,,4,,2,2,11,11440,48,48120,27,27290,1,4,6,2,2,6,6,6,경기도,서울,나홀로 여행,2023-06-02~2023-06-04,1,2,6,0
e003095,41,남,30,6,1,2,4,2,,5,7,2,3,42,42750,41,41590,41,41480,1,1,2,4,3,4,3,6,경기도,경기,자녀 동반 여행,2023-06-25~2023-06-25,1,3,2,3
e001159,45,여,30,5,1,2,2,4,,1,5,2,1,42,42230,26,26350,45,45110,2,1,1,2,1,1,1,1,전라북도,경기,2인 가족 여행,2023-06-03~2023-06-04,3,1,,1
e009457,41,여,20,5,1,1,1,4,,4,,3,2,41,41110,26,26350,42,42150,3,2,1,2,2,3,6,7,경기도,서울,나홀로 여행,2023-08-26~2023-08-26,5,1,2,0
e009181,11,여,20,5,1,1,4,3,,4,5,3,2,28,28710,47,47170,41,41480,7,3,1,2,5,6,3,4,서울특별시,인천,2인 여행(가족 외),2023-08-22~2023-08-22,6,1,2,1
e004931,41,남,40,5,1,2,5,8,,7,8,3,5,50,50130,48,48220,26,26350,1,1,2,3,4,3,6,3,경기도,서울,자녀 동반 여행,2023-07-30~2023-07-30,3,7,1,2
e010753,11,여,20,7,2,1,2,12,,1,1,3,2,42,42150,41,41820,50,50110,1,4,2,4,4,3,7,4,서울특별시,경기,3인 이상 여행(가족 외),2023-08-27~2023-08-27,3,,,5
e004300,41,남,20,6,1,1,1,2,,7,,2,1,11,11740,42,42130,26,26350,2,4,2,5,3,2,6,2,경기도,경기,2인 여행(가족 외),2023-07-01~2023-07-02,2,3,6,1
e007538,43,여,20,6,1,1,3,12,,2,5,2,3,11,11200,30,30230,42,42150,4,1,1,5,7,6,5,6,충청북도,서울,나홀로 여행,2023-08-18~2023-08-18,10,7,2,0
e009361,41,여,30,6,1,2,2,2,,6,6,3,6,50,50130,26,26350,48,48220,4,4,4,2,4,4,4,6,경기도,서울,나홀로 여행,2023-08-29~2023-08-29,2,5,7,0
e008695,42,남,30,5,1,4,2,2,,4,4,2,4,26,26350,46,46130,42,42150,4,6,2,4,6,2,6,6,강원도,서울,2인 가족 여행,2023-08-28~2023-08-28,1,2,7,1
e008342,41,여,20,6,1,1,5,3,,4,11,2,1,26,26500,42,42150,11,11170,3,2,1,5,6,5,2,6,경기도,인천,2인 여행(가족 외),2023-08-20~2023-08-20,2,3,1,1
g003294,11,여,30,5,1,2,2,3,,4,7,3,3,42,42150,26,26350,11,11140,5,3,5,4,5,4,5,3,서울특별시,전북,2인 가족 여행,2023-07-08~2023-07-09,10,,,1
e003514,41,여,20,5,1,1,5,3,,4,6,2,2,26,26410,42,42210,50,50110,2,1,6,2,1,1,6,1,경기도,서울,2인 여행(가족 외),2023-06-29~2023-06-30,2,5,,1
e003025,41,남,60,7,1,1,2,3,,12,12,2,5,41,41830,41,41500,42,42810,2,6,5,2,2,5,3,2,경기도,경기,2인 가족 여행,2023-06-11~2023-06-11,1,8,2,1
e006877,11,남,30,6,1,2,2,2,,5,8,3,3,11,11140,50,50130,42,42210,7,1,1,3,2,4,2,2,서울특별시,서울,2인 가족 여행,2022-08-11~2022-08-11,1,3,7,1
e001243,44,남,40,6,1,2,5,11,,1,7,3,3,50,50130,42,42210,42,42760,3,2,2,2,5,5,2,6,충청남도,인천,자녀 동반 여행,2023-05-26~2023-05-28,2,3,5,3
e008911,41,여,20,6,2,1,1,12,,2,,3,2,11,11680,50,50130,26,26350,4,6,2,6,2,6,1,7,경기도,서울,2인 여행(가족 외),2023-08-25~2023-08-25,1,3,2,1
e002401,28,여,60,4,1,2,2,4,,2,5,3,2,50,50110,47,47280,30,30140,3,3,3,3,3,3,3,3,인천광역시,서울,2인 여행(가족 외),2023-06-04~2023-06-04,9,5,7,1
e006789,45,여,30,6,1,1,3,2,,4,7,2,2,11,11110,47,47130,46,46150,4,4,1,3,2,6,7,7,전라북도,서울,나홀로 여행,2023-08-13~2023-08-13,1,2,7,0
e003615,41,여,30,6,1,1,1,3,,8,,2,2,46,46130,42,42150,50,50110,4,2,2,5,6,4,1,7,경기도,서울,2인 여행(가족 외),2023-06-24~2023-06-24,7,1,3,1
e005447,11,여,20,6,1,1,1,3,,4,,3,3,42,42150,47,47130,50,50110,2,2,1,6,6,5,2,6,서울특별시,인천,나홀로 여행,2023-08-04~2023-08-06,1,7,,0
e006953,41,여,40,6,1,1,3,3,,6,8,2,2,47,47130,50,50110,42,42150,1,4,2,4,4,2,2,3,경기도,경기,나홀로 여행,2023-08-12~2023-08-12,1,2,6,0
e004464,45,여,30,6,1,1,4,2,,4,12,2,2,26,26350,48,48120,11,11680,4,4,2,3,2,3,1,3,전라북도,서울,나홀로 여행,2023-07-10~2023-07-11,1,5,7,0
e008565,28,여,20,6,1,1,5,2,,4,12,2,2,42,42210,42,42150,41,41820,1,1,6,1,4,3,3,7,인천광역시,경기,2인 여행(가족 외),2023-08-26~2023-08-26,1,7,3,1
e002742,28,여,30,6,1,2,2,3,,4,12,2,2,42,42210,45,45140,41,41280,2,3,2,5,5,2,1,5,인천광역시,경기,2인 가족 여행,2023-06-15~2023-06-15,2,3,6,1
e001146,11,남,20,6,1,1,4,12,,2,9,2,1,50,50110,42,42150,41,41820,4,4,4,3,3,4,3,4,서울특별시,경기,나홀로 여행,2023-05-26~2023-05-26,6,2,8,0
g010556,11,여,30,6,1,1,1,2,,5,,1,1,42,42820,42,42210,50,50110,2,2,4,5,6,4,2,7,서울특별시,경기,2인 여행(가족 외),2023-09-02~2023-09-02,5,1,2,1
e003465,29,여,20,6,1,1,1,2,,4,,2,1,11,11680,26,26230,45,45110,6,2,2,3,2,6,7,7,광주광역시,서울,2인 여행(가족 외),2023-06-17~2023-06-18,1,3,5,1
e006100,11,남,30,6,1,1,1,3,,4,,3,2,28,28185,41,41390,41,41830,4,1,4,4,4,4,2,6,서울특별시,인천,2인 여행(가족 외),2023-08-23~2023-08-25,7,1,3,1
e009636,43,여,30,6,1,2,3,3,,2,5,2,1,42,42150,26,26200,45,45110,3,4,3,4,2,2,2,6,충청북도,경기,자녀 동반 여행,2023-08-27~2023-08-27,1,9,3,3
e003996,41,남,30,6,1,1,2,8,,4,7,2,2,11,11740,42,42170,43,43130,7,1,5,7,1,7,6,4,경기도,서울,2인 여행(가족 외),2023-07-01~2023-07-02,4,6,7,1
e001022,30,여,20,4,1,1,1,4,,4,,3,5,41,41480,44,44130,47,47130,3,3,6,3,3,3,6,5,대전광역시,경기,2인 가족 여행,2023-06-04~2023-06-06,1,3,2,1
e003408,41,남,20,4,1,1,3,12,,1,8,3,4,50,50130,41,41820,42,42210,4,3,3,3,3,6,3,3,경기도,경기,3인 이상 여행(가족 외),2023-06-21~2023-06-21,3,1,2,2
e003935,44,남,30,4,1,1,3,4,,2,5,2,2,11,11680,26,26350,42,42210,4,1,3,5,3,3,5,5,충청남도,서울,3인 이상 여행(가족 외),2023-07-01~2023-07-01,3,10,5,3
e004005,30,여,20,6,1,1,1,3,,5,,2,3,42,42150,50,50130,48,48220,2,1,2,2,3,5,2,6,대전광역시,서울,2인 여행(가족 외),2023-07-08~2023-07-09,2,5,8,1
e009968,41,여,20,5,1,1,4,7,,1,5,3,5,42,42150,50,50130,42,42830,2,1,2,3,5,5,7,6,경기도,인천,2인 여행(가족 외),2023-09-01~2023-09-01,2,3,7,1
e003843,28,여,40,5,1,1,4,3,,5,7,3,5,42,42150,26,26350,27,27290,4,2,6,2,2,6,1,6,인천광역시,서울,3인 이상 여행(가족 외),2023-06-25~2023-06-25,5,3,7,4
e000973,28,여,60,4,1,2,4,2,,11,12,2,1,42,42830,42,42210,42,42150,2,2,4,2,2,2,1,5,인천광역시,경기,3인 이상 여행(가족 외),2023-06-05~2023-06-06,3,1,9,3
e001430,11,여,20,6,1,1,1,3,,4,,2,2,42,42150,46,46150,50,50110,4,4,2,4,6,4,4,6,서울특별시,경기,2인 가족 여행,2023-06-09~2023-06-09,3,1,4,1
e003342,28,여,20,5,1,1,3,3,,3,11,3,2,11,11140,28,28110,50,50130,6,2,2,2,4,2,6,7,인천광역시,경기,2인 여행(가족 외),2023-06-21~2023-06-22,2,1,3,1
e002392,41,여,20,6,1,1,5,3,,4,12,1,1,50,50130,42,42150,41,41820,3,3,2,4,3,3,3,3,경기도,서울,나홀로 여행,2023-06-10~2023-06-10,1,2,7,0
e000812,41,남,30,7,1,2,4,2,,5,9,2,1,41,41460,42,42150,50,50130,3,5,5,5,6,5,5,4,경기도,경기,자녀 동반 여행,2023-05-20~2023-05-21,7,3,1,3
e011422,11,남,40,5,4,2,4,2,,4,7,1,1,42,42720,41,41280,44,44210,4,1,1,4,7,1,1,7,서울특별시,경기,2인 가족 여행,2023-09-03~2023-09-03,5,3,1,1
e006919,11,남,40,6,1,2,3,3,,7,10,3,5,42,42210,42,42820,26,26710,4,2,3,2,4,5,2,5,서울특별시,경기,자녀 동반 여행,2023-08-12~2023-08-12,3,2,1,2
e006886,43,남,20,6,1,1,3,3,,4,5,2,1,11,11680,50,50110,26,26350,4,3,3,4,2,3,4,5,충청북도,서울,2인 여행(가족 외),2023-08-15~2023-08-15,1,3,7,1
e004627,41,남,30,6,1,1,3,7,,8,11,3,2,42,42210,41,41480,41,41650,1,7,7,2,7,7,1,1,경기도,경기,2인 여행(가족 외),2023-07-16~2023-07-16,3,2,,1
e010017,44,여,20,6,1,1,3,2,,9,11,2,2,44,44130,43,43110,11,11170,3,2,2,2,2,5,3,2,충청남도,경기,2인 여행(가족 외),2023-08-27~2023-08-27,1,3,7,1
e003202,41,남,20,5,5,1,3,3,,6,12,3,5,11,11170,26,26350,28,28245,4,1,1,1,1,1,3,5,경기도,경기,2인 여행(가족 외),2023-07-07~2023-07-08,3,1,5,1
e008790,41,여,20,4,1,1,1,3,,4,,3,10,11,11200,42,42150,26,26500,4,4,2,2,4,3,6,4,경기도,서울,2인 여행(가족 외),2023-08-26~2023-08-26,3,1,2,1
e009660,11,여,50,8,1,2,6,2,,8,11,2,1,42,42210,41,41830,50,50110,1,4,1,4,7,1,7,1,서울특별시,경기,3인 이상 여행(가족 외),2023-08-27~2023-08-27,1,3,7,5
e010984,41,남,20,6,1,1,3,2,,1,3,3,8,26,26350,27,27110,42,42130,6,3,4,4,3,6,2,3,경기도,서울,3인 이상 여행(가족 외),2023-08-26~2023-08-26,7,1,2,2
e004987,28,남,20,6,1,1,5,3,,4,8,2,1,11,11680,41,41820,42,42110,6,1,4,3,6,6,2,7,인천광역시,경기,2인 여행(가족 외),2023-07-19~2023-07-20,3,5,1,1
e005015,11,남,40,6,1,1,1,2,,5,,2,1,41,41820,42,42210,47,47920,1,2,6,3,6,1,6,4,서울특별시,경기,3인 이상 여행(가족 외),2023-07-11~2023-07-11,2,6,3,3
e005555,41,여,20,4,1,1,3,12,,2,5,2,3,11,11110,42,42210,46,46110,2,3,1,2,7,2,2,7,경기도,서울,나홀로 여행,2023-07-26~2023-07-26,7,2,4,0
e005978,11,여,20,4,1,1,3,12,,1,11,3,1,26,26350,11,11440,50,50130,3,1,1,5,6,7,5,3,서울특별시,경기,2인 여행(가족 외),2023-08-01~2023-08-02,2,9,1,1
e009081,43,여,20,5,2,1,5,12,,1,12,2,1,50,50130,50,50110,11,11440,7,1,3,4,6,7,7,5,충청북도,서울,2인 여행(가족 외),2023-08-25~2023-08-25,3,1,7,1
e002364,11,남,40,6,1,1,1,5,,3,,1,1,42,42150,26,26410,43,43150,2,5,3,5,3,4,2,3,서울특별시,경기,2인 여행(가족 외),2023-06-05~2023-06-06,8,2,5,1
e005862,41,여,30,5,1,1,4,2,,4,10,2,3,11,11680,50,50110,42,42170,3,6,3,2,5,2,1,6,경기도,서울,2인 여행(가족 외),2023-07-29~2023-07-29,9,3,5,1
e002263,11,여,60,3,1,4,2,8,,4,11,4,1,42,42150,26,26350,28,28710,2,2,4,4,4,4,4,4,서울특별시,경기,자녀 동반 여행,2023-06-03~2023-06-03,3,5,2,1
e000882,41,여,20,5,1,1,4,3,,2,7,3,2,41,41590,50,50130,11,11680,4,1,1,1,6,6,7,7,경기도,서울,나홀로 여행,2023-05-23~2023-05-23,1,7,2,0
e010803,28,남,30,6,1,2,3,3,,4,6,3,10,42,42760,41,41280,41,41270,6,5,1,2,3,2,4,7,인천광역시,경기,자녀 동반 여행,2023-08-27~2023-08-27,8,3,1,2
e005645,41,여,20,6,2,1,3,12,,1,4,3,3,42,42760,42,42730,11,11680,2,2,4,3,2,5,4,5,경기도,경기,부모 동반 여행,2023-08-02~2023-08-04,1,2,6,2
e012132,41,여,20,6,1,1,3,4,,2,7,2,1,42,42150,42,42210,30,30140,2,7,4,6,7,4,7,5,경기도,서울,2인 여행(가족 외),2023-09-01~2023-09-01,8,7,2,1
e007399,41,남,40,6,1,1,1,2,,6,,3,3,42,42760,42,42150,26,26350,1,1,7,4,7,7,7,1,경기도,서울,2인 여행(가족 외),2023-08-16~2023-08-16,6,1,,1
e000907,44,여,20,6,1,1,1,2,,3,,3,5,26,26350,26,26110,41,41480,2,2,4,1,4,2,7,5,충청남도,경기,나홀로 여행,2023-05-26~2023-05-29,2,5,1,0
e004466,44,여,20,4,1,2,2,11,,2,4,2,1,44,44130,44,44200,11,11170,4,2,2,2,1,2,7,3,인천광역시,서울,나홀로 여행,2023-07-02~2023-07-03,1,2,4,0
e002800,43,여,60,6,1,2,3,3,,1,6,2,5,43,43110,50,50130,42,42150,4,4,1,5,6,4,6,7,충청북도,경기,3대 동반 여행(친척 포함),2023-06-10~2023-06-11,5,7,3,3
e006333,41,남,60,6,1,1,3,3,,3,12,3,2,50,50110,41,41270,42,42210,2,4,1,4,6,5,1,6,경기도,인천,3대 동반 여행(친척 포함),2023-08-03~2023-08-03,3,2,1,6
e008664,11,여,20,6,1,1,5,2,,6,12,2,1,41,41460,27,27200,30,30230,2,2,1,3,5,5,5,6,서울특별시,경기,나홀로 여행,2023-08-25~2023-08-25,7,8,1,0
e011482,41,여,20,5,1,1,4,13,,2,8,2,2,41,41290,41,41650,42,42150,1,1,1,1,1,1,7,7,경기도,서울,나홀로 여행,2023-08-28~2023-08-28,1,4,2,0
e008301,28,남,30,6,1,2,4,5,,4,4,3,3,27,27170,47,47110,41,41480,2,4,2,1,4,7,3,1,인천광역시,경기,자녀 동반 여행,2023-08-26~2023-08-26,3,2,,3
e009043,30,남,20,4,1,1,1,12,,1,,3,4,26,26500,50,50110,26,26170,2,2,2,1,4,5,2,5,대전광역시,경기,2인 여행(가족 외),2023-08-24~2023-08-24,3,9,2,1
e006057,41,여,60,4,1,4,1,3,,4,,2,1,42,42230,41,41820,28,28710,2,7,3,4,3,4,4,5,경기도,경기,2인 여행(가족 외),2023-08-05~2023-08-05,2,6,1,1
e001314,41,남,50,6,1,1,3,3,,5,7,3,4,42,42210,41,41820,44,44825,2,1,3,3,3,3,3,6,경기도,서울,3인 이상 여행(가족 외),2023-06-03~2023-06-03,3,1,6,2
e001166,48,여,40,7,1,2,4,2,,7,12,2,2,47,47130,42,42150,50,50130,2,1,4,3,5,2,6,7,경상남도,서울,자녀 동반 여행,2023-06-03~2023-06-05,3,1,8,1
e000381,41,여,30,6,1,2,4,3,,3,7,2,1,41,41450,41,41360,42,42110,4,4,5,4,4,4,3,5,경기도,경기,자녀 동반 여행,2023-06-02~2023-06-04,2,3,1,3
e012246,11,여,20,7,5,1,4,3,,4,12,2,1,11,11680,28,28185,48,48120,7,3,6,5,6,6,6,1,서울특별시,인천,2인 여행(가족 외),2023-09-16~2023-09-16,3,2,1,1
e012074,11,남,20,6,2,1,4,12,,4,10,3,3,42,42150,26,26170,50,50130,4,1,4,2,1,1,7,1,서울특별시,경기,2인 여행(가족 외),2023-08-29~2023-08-29,1,2,7,1
e003669,27,여,20,6,2,1,4,12,,1,10,4,1,11,11110,42,42210,27,27110,7,4,3,2,6,4,4,2,대구광역시,서울,나홀로 여행,2023-06-21~2023-06-22,10,,,0
e004254,41,남,20,6,1,1,3,7,,4,5,1,1,42,42150,11,11680,26,26170,4,5,3,3,5,5,4,5,경기도,서울,2인 여행(가족 외),2023-06-30~2023-07-01,3,9,7,1
e011758,11,여,20,4,1,1,1,12,,5,,2,1,11,11170,41,41190,28,28177,1,1,1,6,6,6,6,6,서울특별시,경기,2인 여행(가족 외),2023-09-15~2023-09-15,1,3,5,1
e006517,41,남,60,6,1,2,2,13,,3,7,3,5,28,28710,30,30200,42,42210,3,5,2,6,6,6,4,5,경기도,서울,2인 가족 여행,2023-08-15~2023-08-15,10,3,1,1
e001489,11,여,20,6,1,1,2,3,,4,6,2,1,41,41150,41,41110,42,42820,4,3,2,5,5,6,6,6,서울특별시,경기,2인 여행(가족 외),2023-06-04~2023-06-04,3,1,5,1
e007895,11,남,20,6,2,1,4,12,,2,6,2,2,28,28185,42,42820,48,48850,6,2,2,5,5,6,5,7,서울특별시,경기,2인 여행(가족 외),2023-08-22~2023-08-22,7,3,1,1
e008324,41,여,20,6,1,2,2,3,,4,9,2,1,41,41110,28,28185,42,42150,2,2,4,2,2,4,3,4,경기도,경기,2인 가족 여행,2023-08-21~2023-08-21,5,3,1,1
e003051,41,남,60,6,1,1,1,4,,2,,2,3,11,11170,41,41220,44,44230,7,6,5,7,4,5,6,1,경기도,서울,2인 여행(가족 외),2023-06-24~2023-06-25,9,8,3,1
e007693,28,남,60,6,1,2,4,3,,6,6,3,2,42,42210,28,28710,42,42150,2,6,3,4,2,6,6,5,인천광역시,서울,자녀 동반 여행,2023-08-23~2023-08-23,3,1,2,1
e006950,41,여,30,5,1,2,3,2,,6,10,2,4,41,41130,41,41590,41,41110,5,6,4,1,5,4,2,3,경기도,서울,자녀 동반 여행,2022-08-08~2022-08-08,10,,,1
e003086,11,여,20,4,1,1,1,12,,2,,3,6,28,28185,26,26350,50,50130,3,1,2,3,2,2,7,5,서울특별시,인천,나홀로 여행,2023-06-16~2023-06-17,7,1,2,0
e001220,41,여,30,6,1,1,2,2,,5,5,3,3,26,26500,50,50130,11,11740,4,4,5,2,4,2,2,6,경기도,서울,나홀로 여행,2023-06-06~2023-06-06,7,2,1,0
e008309,11,남,60,6,1,2,2,3,,7,8,4,2,50,50130,42,42230,44,44180,1,1,2,2,1,4,3,4,서울특별시,경기,3인 이상 여행(가족 외),2023-08-24~2023-08-24,3,1,8,3
e004685,41,남,30,7,5,2,3,3,,6,6,2,1,50,50130,42,42150,26,26350,2,2,3,5,4,4,2,3,경기도,경기,자녀 동반 여행,2023-07-08~2023-07-08,2,3,1,2
e004295,41,여,20,4,1,1,4,12,,1,5,3,2,11,11440,47,47930,46,46880,6,2,4,1,3,4,6,2,경기도,서울,나홀로 여행,2023-07-13~2023-07-13,1,2,4,0
e001329,31,남,30,7,1,1,1,3,,8,,1,2,11,11680,11,11140,26,26500,6,1,4,1,1,5,2,6,울산광역시,서울,2인 여행(가족 외),2023-06-02~2023-06-04,2,1,3,1
e004146,11,여,20,6,1,1,1,3,,4,,2,1,42,42150,41,41460,41,41110,1,3,1,2,6,1,1,6,서울특별시,경기,2인 여행(가족 외),2023-07-22~2023-07-23,1,7,2,1
e001414,41,남,40,6,1,1,4,2,,10,12,2,1,50,50130,50,50110,26,26350,3,2,1,6,6,2,1,5,경기도,서울,3인 이상 여행(가족 외),2023-05-29~2023-05-29,6,2,3,2
e012344,41,남,30,5,1,1,3,4,,5,9,2,2,41,41170,41,41650,42,42210,1,2,3,2,2,2,3,2,경기도,경기,2인 여행(가족 외),2023-09-02~2023-09-02,1,3,2,1
e006895,41,남,60,6,1,2,4,3,,10,10,2,2,41,41590,41,41830,42,42230,2,4,3,2,3,3,3,5,경기도,경기,2인 가족 여행,2023-08-12~2023-08-12,6,1,2,1
e006861,41,여,30,6,1,2,4,3,,6,9,2,1,42,42210,26,26350,43,43760,1,1,1,2,4,2,1,2,경기도,경기,자녀 동반 여행,2023-08-10~2023-08-10,10,,,1
e005185,11,남,20,6,1,1,4,3,,4,8,2,2,11,11440,41,41270,28,28710,4,1,3,2,5,3,7,5,서울특별시,인천,부모 동반 여행,2023-07-22~2023-07-22,3,7,1,2
e001553,11,여,30,7,1,2,3,2,,1,5,3,4,41,41820,42,42150,45,45110,6,1,1,1,1,7,1,1,서울특별시,경기,2인 여행(가족 외),2023-05-30~2023-05-30,1,2,3,1
e005947,11,여,40,6,1,2,2,3,,2,4,3,4,41,41130,41,41450,41,41830,5,1,3,1,3,6,2,6,서울특별시,경기,3인 이상 여행(가족 외),2023-08-05~2023-08-06,1,5,2,4
e010302,41,여,20,5,1,1,3,4,,2,5,3,3,31,31140,26,26350,28,28710,4,3,3,5,3,3,2,6,경기도,경기,2인 여행(가족 외),2023-08-26~2023-08-26,9,3,1,1
e011132,41,남,20,6,1,1,1,2,,4,,3,3,11,11680,41,41460,11,11215,4,2,1,1,1,7,7,7,경기도,경기,2인 여행(가족 외),2023-09-02~2023-09-02,1,5,3,1
e010948,11,여,20,6,1,1,1,3,,5,,3,6,50,50110,41,41280,41,41210,2,2,6,3,3,2,1,2,서울특별시,경기,2인 여행(가족 외),2023-09-02~2023-09-02,3,7,5,1
e004340,41,여,20,6,1,1,1,3,,4,,1,1,50,50110,42,42230,26,26500,2,3,4,2,3,3,4,6,경기도,서울,2인 여행(가족 외),2023-07-02~2023-07-02,3,10,2,1
e011552,41,남,20,6,2,1,1,12,,3,,3,3,11,11110,26,26350,50,50110,6,4,2,3,2,5,2,6,경기도,서울,2인 여행(가족 외),2023-08-26~2023-08-26,2,3,1,1
e010683,11,남,20,7,1,1,1,8,,5,,3,4,11,11440,28,28260,50,50110,5,3,2,4,3,5,5,3,서울특별시,인천,2인 여행(가족 외),2023-08-26~2023-08-26,1,3,6,1
e005506,27,남,20,5,1,1,1,13,,4,,3,4,50,50130,11,11230,26,26200,4,1,1,4,4,1,1,5,대구광역시,서울,2인 여행(가족 외),2023-08-04~2023-08-06,1,2,8,1
e010313,11,남,20,6,2,1,3,12,,2,9,3,3,42,42150,50,50130,26,26140,2,2,2,6,2,2,2,4,서울특별시,인천,2인 여행(가족 외),2023-08-24~2023-08-24,3,1,8,1
e009684,28,여,40,6,1,1,1,3,,4,,3,3,50,50110,26,26260,28,28720,4,2,2,2,2,2,2,7,인천광역시,서울,3인 이상 여행(가족 외),2023-08-26~2023-08-26,3,1,8,2
e005495,41,여,30,6,1,1,3,3,,4,10,3,5,42,42230,43,43150,50,50130,1,4,4,2,2,2,5,6,경기도,서울,나홀로 여행,2023-07-22~2023-07-22,2,1,8,0
e007870,11,남,60,6,1,2,4,4,,4,7,2,3,28,28710,42,42210,44,44825,3,5,2,1,6,7,2,7,서울특별시,경기,부모 동반 여행,2023-08-25~2023-08-25,3,1,5,4
e000435,11,여,40,6,1,2,4,2,,4,7,3,5,41,41450,42,42210,41,41610,1,7,4,4,4,4,1,1,서울특별시,경기,3인 이상 여행(가족 외),2023-05-27~2023-05-27,8,7,3,3
e009419,11,남,30,5,1,1,1,3,,4,,2,1,44,44210,43,43150,45,45800,3,6,2,5,7,2,2,6,서울특별시,경기,2인 여행(가족 외),2023-08-24~2023-08-24,8,3,1,1
